科 0 1 B 科 O
l 27 43 M l O
o 27 43 M o O
n 27 43 M n O
g 27 43 M g O
i 27 43 M i O
t 27 43 E t O
' 44 44 S ' O
s 45 73 B s O
b 45 73 M b O
e 45 73 M e O
e 45 73 M e O
n 45 73 M n O
o 45 73 M o O
r 45 73 M r O
h 45 73 M h O
o 45 73 M o O
w 45 73 M w O
b 45 73 M b O
a 45 73 M a O
d 45 73 M d O
l 45 73 M l O
y 45 73 M y O
t 45 73 M t O
h 45 73 M h O
e 45 73 M e O
y 45 73 M y O
t 45 73 M t O
r 45 73 M r O
e 45 73 M e O
a 45 73 M a O
t 45 73 M t O
e 45 73 M e O
d 45 73 M d O
y 45 73 M y O
o 45 73 M o O
u 45 73 E u O
， 74 74 S ， O
y 75 108 B y O
o 75 108 M o O
u 75 108 M u O
a 75 108 M a O
l 75 108 M l O
w 75 108 M w O
a 75 108 M a O
y 75 108 M y O
s 75 108 M s O
f 75 108 M f O
i 75 108 M i O
n 75 108 M n O
d 75 108 M d O
a 75 108 M a O
n 75 108 M n O
e 75 108 M e O
x 75 108 M x O
c 75 108 M c O
u 75 108 M u O
s 75 108 M s O
e 75 108 M e O
t 75 108 M t O
o 75 108 M o O
f 75 108 M f O
o 75 108 M o O
r 75 108 M r O
g 75 108 M g O
i 75 108 M i O
v 75 108 M v O
e 75 108 M e O
t 75 108 M t O
h 75 108 M h O
e 75 108 M e O
m 75 108 E m O
— 109 109 S — O
— 110 110 S — O
- 111 111 S - O
- 112 112 S - O
总 113 114 B 总 O
有 113 114 E 有 O
那 115 116 B 那 O
么 115 116 E 么 O
一 117 118 B 一 O
个 117 118 E 个 O
人 119 119 S 人 O
， 120 120 S ， O
不 121 122 B 不 O
管 121 122 E 管 O
他 123 123 S 他 O
以 124 125 B 以 O
前 124 125 E 前 O
如 126 127 B 如 O
何 126 127 E 何 O
对 128 128 S 对 O
你 129 129 S 你 O
， 130 130 S ， O
你 131 131 S 你 O
总 132 133 B 总 O
会 132 133 E 会 O
找 134 135 B 找 O
到 134 135 E 到 O
原 136 137 B 原 O
谅 136 137 E 谅 O
他 138 138 S 他 O
的 139 139 S 的 O
理 140 141 B 理 O
由 140 141 E 由 O
。 142 142 S 。 O
 
我 0 0 S 我 O
在 1 1 S 在 O
看 2 2 S 看 O
【 3 3 S 【 O
视 4 5 B 视 O
频 4 5 E 频 O
： 6 6 S ： O
刘 7 9 B 刘 B-PER.NAM
亦 7 9 M 亦 M-PER.NAM
菲 7 9 E 菲 E-PER.NAM
演 10 11 B 演 O
唱 10 11 E 唱 O
： 12 12 S ： O
我 13 13 S 我 O
是 14 14 S 是 O
明 15 16 B 明 B-PER.NOM
星 15 16 E 星 E-PER.NOM
】 17 17 S 】 O
： 18 18 S ： O
大 19 20 B 大 O
爱 19 20 E 爱 O
刘 21 23 B 刘 B-PER.NAM
亦 21 23 M 亦 M-PER.NAM
菲 21 23 E 菲 E-PER.NAM
[ 24 24 S [ O
稀 25 26 B 稀 O
饭 25 26 E 饭 O
] 27 27 S ] O
[ 28 28 S [ O
稀 29 30 B 稀 O
饭 29 30 E 饭 O
] 31 31 S ] O
[ 32 32 S [ O
稀 33 34 B 稀 O
饭 33 34 E 饭 O
] 35 35 S ] O
h 36 39 B h O
t 36 39 M t O
t 36 39 M t O
p 36 39 E p O
: 40 40 S : O
/ 41 41 S / O
/ 42 42 S / O
t 43 43 S t O
. 44 44 S . O
c 45 46 B c O
n 45 46 E n O
/ 47 47 S / O
z 48 54 B z O
W 48 54 M W O
5 48 54 M 5 O
B 48 54 M B O
u 48 54 M u O
V 48 54 M V O
r 48 54 E r O
（ 55 55 S （ O
分 56 57 B 分 O
享 56 57 E 享 O
自 58 58 S 自 O
@ 59 59 S @ O
优 60 61 B 优 O
酷 60 61 E 酷 O
音 62 63 B 音 O
乐 62 63 E 乐 O
） 64 64 S ） O
 
我 0 0 S 我 O
不 1 2 B 不 O
想 1 2 E 想 O
， 3 3 S ， O
我 4 4 S 我 O
不 5 6 B 不 O
想 5 6 E 想 O
， 7 7 S ， O
我 8 8 S 我 O
不 9 10 B 不 O
想 9 10 E 想 O
， 11 11 S ， O
我 12 12 S 我 O
不 13 14 B 不 O
想 13 14 E 想 O
， 15 15 S ， O
我 16 16 S 我 O
不 17 18 B 不 O
想 17 18 E 想 O
， 19 19 S ， O
我 20 20 S 我 O
不 21 22 B 不 O
想 21 22 E 想 O
， 23 23 S ， O
我 24 24 S 我 O
不 25 26 B 不 O
想 25 26 E 想 O
 
相 0 1 B 相 O
守 0 1 E 守 O
即 2 2 S 即 O
超 3 4 B 超 O
越 3 4 E 越 O
， 5 5 S ， O
超 6 7 B 超 O
越 6 7 E 越 O
尘 8 8 S 尘 O
与 9 9 S 与 O
世 10 10 S 世 O
， 11 11 S ， O
超 12 13 B 超 O
越 12 13 E 越 O
生 14 16 B 生 O
与 14 16 M 与 O
死 14 16 E 死 O
， 17 17 S ， O
在 18 18 S 在 O
不 19 19 S 不 O
可 20 21 B 可 O
能 20 21 E 能 O
攀 22 23 B 攀 O
越 22 23 E 越 O
的 24 24 S 的 O
山 25 26 B 山 O
岗 25 26 E 岗 O
上 27 27 S 上 O
， 28 28 S ， O
在 29 29 S 在 O
不 30 30 S 不 O
可 31 32 B 可 O
能 31 32 E 能 O
触 33 34 B 触 O
摸 33 34 E 摸 O
的 35 35 S 的 O
灵 36 37 B 灵 O
魂 36 37 E 魂 O
处 38 38 S 处 O
， 39 39 S ， O
种 40 41 B 种 O
出 40 41 E 出 O
不 42 43 B 不 O
败 42 43 E 败 O
花 44 45 B 花 O
园 44 45 E 园 O
； 46 46 S ； O
在 47 47 S 在 O
世 48 49 B 世 O
俗 48 49 E 俗 O
的 50 50 S 的 O
三 51 52 B 三 O
千 51 52 E 千 O
凡 53 54 B 凡 O
尘 53 54 E 尘 O
， 55 55 S ， O
在 56 56 S 在 O
遥 57 58 B 遥 O
远 57 58 E 远 O
的 59 59 S 的 O
天 60 63 B 天 O
涯 60 63 M 涯 O
海 60 63 M 海 O
角 60 63 E 角 O
， 64 64 S ， O
犹 65 66 B 犹 O
能 65 66 E 能 O
灵 67 68 B 灵 O
魂 67 68 E 魂 O
相 69 69 S 相 O
牵 70 70 S 牵 O
， 71 71 S ， O
异 72 73 B 异 O
地 72 73 E 地 O
同 74 75 B 同 O
心 74 75 E 心 O
， 76 76 S ， O
同 77 78 B 同 O
宿 77 78 E 宿 O
同 79 80 B 同 O
眠 79 80 E 眠 O
。 81 81 S 。 O
 
# 0 0 S # O
白 1 3 B 白 B-LOC.NAM
云 1 3 M 云 M-LOC.NAM
山 1 3 E 山 E-LOC.NAM
复 4 5 B 复 O
方 4 5 E 方 O
丹 6 7 B 丹 O
参 6 7 E 参 O
母 8 10 B 母 B-PER.NOM
亲 8 10 M 亲 E-PER.NOM
节 8 10 E 节 O
让 11 11 S 让 O
爱 12 12 S 爱 O
回 13 14 B 回 O
家 13 14 E 家 O
# 15 15 S # O
白 16 18 B 白 B-LOC.NAM
云 16 18 M 云 M-LOC.NAM
山 16 18 E 山 E-LOC.NAM
复 19 20 B 复 O
方 19 20 E 方 O
丹 21 22 B 丹 O
参 21 22 E 参 O
母 23 25 B 母 B-PER.NOM
亲 23 25 M 亲 E-PER.NOM
节 23 25 E 节 O
让 26 26 S 让 O
爱 27 27 S 爱 O
回 28 29 B 回 O
家 28 29 E 家 O
地 30 31 B 地 O
址 30 31 E 址 O
： 32 32 S ： O
h 33 36 B h O
t 33 36 M t O
t 33 36 M t O
p 33 36 E p O
: 37 37 S : O
/ 38 38 S / O
/ 39 39 S / O
t 40 40 S t O
. 41 41 S . O
c 42 43 B c O
n 42 43 E n O
/ 44 44 S / O
8 45 51 B 8 O
s 45 51 M s O
e 45 51 M e O
O 45 51 M O O
e 45 51 M e O
L 45 51 M L O
E 45 51 E E O
 
/ 0 0 S / O
/ 1 1 S / O
@ 2 2 S @ O
治 3 4 B 治 O
愈 3 4 E 愈 O
系 5 5 S 系 O
心 6 8 B 心 B-PER.NOM
理 6 8 M 理 M-PER.NOM
学 6 8 E 学 E-PER.NOM
: 9 9 S : O
心 10 11 B 心 O
在 10 11 E 在 O
一 12 13 B 一 O
起 12 13 E 起 O
爱 14 14 S 爱 O
就 15 15 S 就 O
在 16 16 S 在 O
一 17 18 B 一 O
起 17 18 E 起 O
 
【 0 0 S 【 O
转 1 2 B 转 O
发 1 2 E 发 O
赢 3 3 S 赢 O
拍 4 4 S 拍 O
立 5 6 B 立 O
得 5 6 E 得 O
】 7 7 S 】 O
静 8 9 B 静 O
佳 8 9 E 佳 O
4 10 13 B 4 O
. 10 13 M . O
2 10 13 M 2 O
3 10 13 E 3 O
周 14 15 B 周 O
年 14 15 E 年 O
店 16 17 B 店 O
庆 16 17 E 庆 O
， 18 18 S ， O
千 19 20 B 千 O
万 19 20 E 万 O
豪 21 22 B 豪 O
礼 21 22 E 礼 O
等 23 25 B 等 O
你 23 25 M 你 O
拿 23 25 E 拿 O
！ 26 26 S ！ O
非 27 28 B 非 O
常 27 28 E 常 O
给 29 30 B 给 O
力 29 30 E 力 O
。 31 31 S 。 O
祝 32 33 B 祝 O
有 32 33 E 有 O
好 34 35 B 好 O
运 34 35 E 运 O
~ 36 36 S ~ O
0 37 37 S 0 O
地 38 39 B 地 O
址 38 39 E 址 O
： 40 40 S ： O
h 41 44 B h O
t 41 44 M t O
t 41 44 M t O
p 41 44 E p O
: 45 45 S : O
/ 46 46 S / O
/ 47 47 S / O
t 48 48 S t O
. 49 49 S . O
c 50 51 B c O
n 50 51 E n O
/ 52 52 S / O
8 53 59 B 8 O
s 53 59 M s O
j 53 59 M j O
T 53 59 M T O
E 53 59 M E O
G 53 59 M G O
m 53 59 E m O
 
我 0 0 S 我 O
要 1 3 B 要 O
买 1 3 M 买 O
车 1 3 E 车 O
， 4 4 S ， O
自 5 7 B 自 O
行 5 7 M 行 O
车 5 7 E 车 O
[ 8 8 S [ O
哈 9 10 B 哈 O
哈 9 10 E 哈 O
] 11 11 S ] O
。 12 12 S 。 O
我 13 13 S 我 O
在 14 14 S 在 O
: 15 15 S : O
h 16 19 B h O
t 16 19 M t O
t 16 19 M t O
p 16 19 E p O
: 20 20 S : O
/ 21 21 S / O
/ 22 22 S / O
t 23 23 S t O
. 24 24 S . O
c 25 26 B c O
n 25 26 E n O
/ 27 27 S / O
z 28 34 B z O
8 28 34 M 8 O
m 28 34 M m O
O 28 34 M O O
x 28 34 M x O
w 28 34 M w O
e 28 34 E e O
 
可 0 1 B 可 O
爱 0 1 E 爱 O
/ 2 2 S / O
/ 3 3 S / O
@ 4 4 S @ O
白 5 5 S 白 O
喵 6 6 S 喵 O
黑 7 7 S 黑 O
喵 8 8 S 喵 O
都 9 9 S 都 O
是 10 10 S 是 O
喵 11 11 S 喵 O
: 12 12 S : O
/ 13 13 S / O
/ 14 14 S / O
@ 15 15 S @ O
宝 16 16 S 宝 O
榛 17 17 S 榛 O
的 18 18 S 的 O
动 19 21 B 动 B-LOC.NOM
物 19 21 M 物 M-LOC.NOM
园 19 21 E 园 E-LOC.NOM
儿 22 22 S 儿 O
w 23 24 B w O
w 23 24 E w O
: 25 25 S : O
操 26 26 S 操 O
碎 27 29 B 碎 O
了 27 29 M 了 O
心 27 29 E 心 O
[ 30 30 S [ O
哈 31 32 B 哈 O
哈 31 32 E 哈 O
] 33 33 S ] O
[ 34 34 S [ O
哈 35 36 B 哈 O
哈 35 36 E 哈 O
] 37 37 S ] O
咋 38 38 S 咋 O
老 39 39 S 老 O
乱 40 41 B 乱 O
跑 40 41 E 跑 O
呢 42 42 S 呢 O
 
成 0 2 B 成 B-PER.NOM
人 0 2 M 人 E-PER.NOM
礼 0 2 E 礼 O
成 3 5 B 成 B-PER.NOM
人 3 5 M 人 E-PER.NOM
礼 3 5 E 礼 O
。 6 6 S 。 O
。 7 7 S 。 O
大 8 8 S 大 B-PER.NOM
师 9 10 B 师 M-PER.NOM
兄 9 10 E 兄 E-PER.NOM
〜 11 11 S 〜 O
〜 12 12 S 〜 O
〜 13 13 S 〜 O
〜 14 14 S 〜 O
璐 15 15 S 璐 O
温 16 18 B 温 O
人 16 18 M 人 O
意 16 18 E 意 O
 
# 0 0 S # O
北 1 2 B 北 B-GPE.NAM
京 1 2 E 京 E-GPE.NAM
工 3 4 B 工 B-ORG.NAM
美 3 4 E 美 E-ORG.NAM
为 5 5 S 为 O
国 6 7 B 国 B-ORG.NAM
安 6 7 E 安 E-ORG.NAM
加 8 9 B 加 O
油 8 9 E 油 O
# 10 10 S # O
好 11 11 S 好 O
活 12 13 B 活 O
动 12 13 E 动 O
H 14 17 B H O
O 14 17 M O O
L 14 17 M L O
D 14 17 E D O
不 18 19 B 不 O
住 18 19 E 住 O
了 20 20 S 了 O
， 21 21 S ， O
积 22 23 B 积 O
极 22 23 E 极 O
来 24 24 S 来 O
参 25 26 B 参 O
与 25 26 E 与 O
， 27 27 S ， O
鼎 28 31 B 鼎 O
力 28 31 M 力 O
支 28 31 M 支 O
持 28 31 E 持 O
活 32 33 B 活 O
动 32 33 E 动 O
， 34 34 S ， O
每 35 35 S 每 O
一 36 37 B 一 O
次 36 37 E 次 O
转 38 39 B 转 O
发 38 39 E 发 O
都 40 40 S 都 O
是 41 41 S 是 O
幸 42 43 B 幸 O
福 42 43 E 福 O
的 44 44 S 的 O
传 45 46 B 传 O
递 45 46 E 递 O
， 47 47 S ， O
每 48 48 S 每 O
一 49 50 B 一 O
次 49 50 E 次 O
收 51 52 B 收 O
获 51 52 E 获 O
都 53 53 S 都 O
是 54 54 S 是 O
努 55 56 B 努 O
力 55 56 E 力 O
的 57 57 S 的 O
结 58 59 B 结 O
果 58 59 E 果 O
， 60 60 S ， O
怀 61 62 B 怀 O
着 61 62 E 着 O
感 63 64 B 感 O
恩 63 64 E 恩 O
与 65 65 S 与 O
饱 66 67 B 饱 O
满 66 67 E 满 O
的 68 68 S 的 O
热 69 70 B 热 O
情 69 70 E 情 O
来 71 71 S 来 O
转 72 73 B 转 O
发 72 73 E 发 O
！ 74 74 S ！ O
地 75 76 B 地 O
址 75 76 E 址 O
： 77 77 S ： O
h 78 81 B h O
t 78 81 M t O
t 78 81 M t O
p 78 81 E p O
: 82 82 S : O
/ 83 83 S / O
/ 84 84 S / O
t 85 85 S t O
. 86 86 S . O
c 87 88 B c O
n 87 88 E n O
/ 89 89 S / O
z 90 96 B z O
Q 90 96 M Q O
H 90 96 M H O
M 90 96 M M O
J 90 96 M J O
o 90 96 M o O
h 90 96 E h O
 
期 0 1 B 期 O
待 0 1 E 待 O
好 2 3 B 好 O
运 2 3 E 运 O
， 4 4 S ， O
奖 5 6 B 奖 O
品 5 6 E 品 O
太 7 7 S 太 O
诱 8 9 B 诱 O
人 8 9 E 人 O
了 10 10 S 了 O
、 11 11 S 、 O
、 12 12 S 、 O
、 13 13 S 、 O
地 14 15 B 地 O
址 14 15 E 址 O
： 16 16 S ： O
h 17 20 B h O
t 17 20 M t O
t 17 20 M t O
p 17 20 E p O
: 21 21 S : O
/ 22 22 S / O
/ 23 23 S / O
t 24 24 S t O
. 25 25 S . O
c 26 27 B c O
n 26 27 E n O
/ 28 28 S / O
8 29 35 B 8 O
s 29 35 M s O
N 29 35 M N O
n 29 35 M n O
O 29 35 M O O
X 29 35 M X O
6 29 35 E 6 O
 
回 0 1 B 回 O
复 0 1 E 复 O
雯 2 3 B 雯 B-PER.NAM
子 2 3 E 子 E-PER.NAM
小 4 5 B 小 B-PER.NOM
菇 4 5 E 菇 M-PER.NOM
凉 6 6 S 凉 E-PER.NOM
主 7 8 B 主 O
要 7 8 E 要 O
你 9 9 S 你 O
夸 10 10 S 夸 O
我 11 11 S 我 O
我 12 12 S 我 O
太 13 13 S 太 O
激 14 15 B 激 O
动 14 15 E 动 O
了 16 16 S 了 O
爱 17 17 S 爱 O
你 18 18 S 你 O
爱 19 19 S 爱 O
你 20 20 S 你 O
爱 21 21 S 爱 O
你 22 24 B 你 O
雯 22 24 M 雯 B-PER.NAM
子 22 24 E 子 E-PER.NAM
小 25 26 B 小 B-PER.NOM
菇 25 26 E 菇 M-PER.NOM
凉 27 27 S 凉 E-PER.NOM
回 28 29 B 回 O
复 28 29 E 复 O
苦 30 30 S 苦 B-PER.NOM
逼 31 31 S 逼 M-PER.NOM
青 32 33 B 青 M-PER.NOM
年 32 33 E 年 E-PER.NOM
杨 34 36 B 杨 B-PER.NAM
素 34 36 M 素 M-PER.NAM
晗 34 36 E 晗 E-PER.NAM
骗 37 37 S 骗 O
你 38 38 S 你 O
干 39 40 B 干 O
吗 39 40 E 吗 O
， 41 41 S ， O
真 42 43 B 真 O
心 42 43 E 心 O
电 44 45 B 电 O
到 44 45 E 到 O
了 46 46 S 了 O
， 47 47 S ， O
越 48 50 B 越 O
来 48 50 M 来 O
越 48 50 E 越 O
有 51 52 B 有 O
范 51 52 E 范 O
了 53 53 S 了 O
， 54 54 S ， O
以 55 56 B 以 O
后 55 56 E 后 O
跟 57 57 S 跟 O
领 58 59 B 领 B-PER.NOM
导 58 59 E 导 E-PER.NOM
你 60 60 S 你 O
混 61 61 S 混 O
了 62 62 S 了 O
阴 63 64 B 阴 O
险 63 64 E 险 O
 
你 0 0 S 你 O
最 1 2 B 最 O
美 1 2 E 美 O
好 3 4 B 好 O
心 3 4 E 心 O
萌 5 6 B 萌 O
萌 5 6 E 萌 O
奕 7 7 S 奕 O
伶 8 8 S 伶 O
感 9 10 B 感 O
谢 9 10 E 谢 O
我 11 11 S 我 O
的 12 12 S 的 O
尼 13 15 B 尼 O
日 13 15 M 日 O
葵 13 15 E 葵 O
心 16 17 B 心 O
心 16 17 E 心 O
一 18 19 B 一 O
生 18 19 E 生 O
推 20 20 S 推 O
感 21 22 B 感 O
谢 21 22 E 谢 O
你 23 23 S 你 O
重 24 25 B 重 O
新 24 25 E 新 O
出 26 27 B 出 O
发 26 27 E 发 O
心 28 28 S 心 O
喵 29 29 S 喵 O
因 30 31 B 因 O
为 30 31 E 为 O
你 32 32 S 你 O
是 33 33 S 是 O
心 34 34 S 心 O
感 35 36 B 感 O
谢 35 36 E 谢 O
你 37 37 S 你 O
是 38 38 S 是 O
太 39 40 B 太 O
阳 39 40 E 阳 O
困 41 43 B 困 O
尼 41 43 M 尼 O
尼 41 43 E 尼 O
一 44 45 B 一 O
年 44 45 E 年 O
前 46 46 S 前 O
的 47 47 S 的 O
今 48 49 B 今 O
天 48 49 E 天 O
感 50 51 B 感 O
谢 50 51 E 谢 O
你 52 52 S 你 O
的 53 53 S 的 O
回 54 55 B 回 O
来 54 55 E 来 O
感 56 57 B 感 O
谢 56 57 E 谢 O
你 58 58 S 你 O
是 59 59 S 是 O
心 60 60 S 心 O
 
让 0 0 S 让 O
别 1 2 B 别 O
人 1 2 E 人 O
流 3 4 B 流 O
泪 3 4 E 泪 O
的 5 5 S 的 O
人 6 6 S 人 O
， 7 7 S ， O
总 8 11 B 总 O
有 8 11 M 有 O
一 8 11 M 一 O
天 8 11 E 天 O
她 12 12 S 她 O
自 13 14 B 自 O
己 13 14 E 己 O
也 15 15 S 也 O
是 16 16 S 是 O
如 17 18 B 如 O
此 17 18 E 此 O
… 19 19 S … O
… 20 20 S … O
 
我 0 0 S 我 O
叫 1 1 S 叫 O
赵 2 2 S 赵 B-PER.NAM
新 3 4 B 新 M-PER.NAM
民 3 4 E 民 E-PER.NAM
什 5 6 B 什 O
么 5 6 E 么 O
意 7 8 B 意 O
思 7 8 E 思 O
啊 9 9 S 啊 O
？ 10 10 S ？ O
？ 11 11 S ？ O
？ 12 12 S ？ O
 
【 0 0 S 【 O
2 1 4 B 2 O
0 1 4 M 0 O
1 1 4 M 1 O
1 1 4 E 1 O
年 5 5 S 年 O
是 6 6 S 是 O
好 7 9 B 好 B-LOC.NAM
莱 7 9 M 莱 M-LOC.NAM
坞 7 9 E 坞 E-LOC.NAM
大 10 11 B 大 O
片 10 11 E 片 O
集 12 13 B 集 O
体 12 13 E 体 O
爆 14 15 B 爆 O
发 14 15 E 发 O
】 16 16 S 】 O
加 17 20 B 加 B-GPE.NAM
勒 17 20 M 勒 M-GPE.NAM
比 17 20 M 比 E-GPE.NAM
海 17 20 E 海 B-PER.NOM
盗 21 21 S 盗 E-PER.NOM
4 22 22 S 4 O
， 23 23 S ， O
速 24 25 B 速 O
度 24 25 E 度 O
与 26 26 S 与 O
激 27 28 B 激 O
情 27 28 E 情 O
5 29 29 S 5 O
， 30 30 S ， O
变 31 34 B 变 O
形 31 34 M 形 O
金 31 34 M 金 O
刚 31 34 E 刚 O
3 35 35 S 3 O
， 36 36 S ， O
蜘 37 39 B 蜘 O
蛛 37 39 M 蛛 O
侠 37 39 E 侠 O
4 40 40 S 4 O
， 41 41 S ， O
国 42 43 B 国 O
家 42 43 E 家 O
宝 44 45 B 宝 O
藏 44 45 E 藏 O
3 46 46 S 3 O
， 47 47 S ， O
哈 48 50 B 哈 O
利 48 50 M 利 O
波 48 50 E 波 O
特 51 51 S 特 O
7 52 52 S 7 O
， 53 53 S ， O
碟 54 56 B 碟 O
中 54 56 M 中 O
碟 54 56 E 碟 O
4 57 57 S 4 O
， 58 58 S ， O
功 59 60 B 功 O
夫 59 60 E 夫 O
熊 61 62 B 熊 O
猫 61 62 E 猫 O
2 63 63 S 2 O
， 64 64 S ， O
专 65 66 B 专 O
扁 65 66 E 扁 O
衰 67 68 B 衰 O
仔 67 68 E 仔 O
， 69 69 S ， O
灵 70 71 B 灵 O
魂 70 71 E 魂 O
战 72 73 B 战 O
车 72 73 E 车 O
2 74 74 S 2 O
， 75 75 S ， O
福 76 79 B 福 O
尔 76 79 M 尔 O
摩 76 79 M 摩 O
斯 76 79 E 斯 O
2 80 80 S 2 O
， 81 81 S ， O
全 82 83 B 全 O
民 82 83 E 民 O
超 84 85 B 超 O
人 84 85 E 人 O
2 86 86 S 2 O
， 87 87 S ， O
碟 88 89 B 碟 O
影 88 89 E 影 O
重 90 91 B 重 O
重 90 91 E 重 O
4 92 92 S 4 O
， 93 93 S ， O
纳 94 96 B 纳 O
尼 94 96 M 尼 O
亚 94 96 E 亚 O
传 97 98 B 传 O
奇 97 98 E 奇 O
3 99 99 S 3 O
， 100 100 S ， O
电 101 102 B 电 O
子 101 102 E 子 O
争 103 104 B 争 O
霸 103 104 E 霸 O
2 105 105 S 2 O
， 106 106 S ， O
天 107 108 B 天 O
际 107 108 E 际 O
浩 109 110 B 浩 O
劫 109 110 E 劫 O
， 111 111 S ， O
宿 112 113 B 宿 O
醉 112 113 E 醉 O
2 114 114 S 2 O
， 115 115 S ， O
机 116 118 B 机 O
械 116 118 M 械 O
师 116 118 E 师 O
， 119 119 S ， O
蝙 120 122 B 蝙 O
蝠 120 122 M 蝠 O
侠 120 122 E 侠 O
前 123 124 B 前 O
传 123 124 E 传 O
3 125 125 S 3 O
， 126 126 S ， O
蓝 127 129 B 蓝 O
精 127 129 M 精 O
灵 127 129 E 灵 O
， 130 130 S ， O
钢 131 132 B 钢 O
铁 131 132 E 铁 O
苍 133 134 B 苍 O
穹 133 134 E 穹 O
， 135 135 S ， O
鼠 136 138 B 鼠 O
来 136 138 M 来 O
宝 136 138 E 宝 O
3 139 139 S 3 O
 
【 0 0 S 【 O
近 1 2 B 近 O
期 1 2 E 期 O
感 3 4 B 感 O
情 3 4 E 情 O
顺 5 6 B 顺 O
利 5 6 E 利 O
指 7 8 B 指 O
数 7 8 E 数 O
是 9 9 S 是 O
多 10 11 B 多 O
少 10 11 E 少 O
】 12 12 S 】 O
春 13 14 B 春 O
节 13 14 E 节 O
期 15 16 B 期 O
间 15 16 E 间 O
你 17 17 S 你 O
去 18 18 S 去 O
对 19 20 B 对 O
方 19 20 E 方 O
家 21 22 B 家 O
里 21 22 E 里 O
吃 23 24 B 吃 O
饭 23 24 E 饭 O
， 25 25 S ， O
出 26 27 B 出 O
现 26 27 E 现 O
以 28 29 B 以 O
下 28 29 E 下 O
哪 30 30 S 哪 O
种 31 31 S 种 O
情 32 33 B 情 O
况 32 33 E 况 O
你 34 34 S 你 O
会 35 35 S 会 O
觉 36 37 B 觉 O
得 36 37 E 得 O
最 38 38 S 最 O
尴 39 40 B 尴 O
尬 39 40 E 尬 O
？ 41 41 S ？ O
【 42 42 S 【 O
A 43 43 S A O
】 44 44 S 】 O
不 45 45 S 不 O
小 46 47 B 小 O
心 46 47 E 心 O
把 48 48 S 把 O
象 49 50 B 象 O
征 49 50 E 征 O
年 51 54 B 年 O
年 51 54 M 年 O
有 51 54 M 有 O
余 51 54 E 余 O
的 55 55 S 的 O
鱼 56 56 S 鱼 O
给 57 57 S 给 O
吃 58 59 B 吃 O
光 58 59 E 光 O
了 60 60 S 了 O
； 61 61 S ； O
【 62 62 S 【 O
B 63 63 S B O
】 64 64 S 】 O
把 65 65 S 把 O
象 66 67 B 象 O
征 66 67 E 征 O
财 68 69 B 财 O
富 68 69 E 富 O
的 70 70 S 的 O
垃 71 72 B 垃 O
圾 71 72 E 圾 O
给 73 73 S 给 O
丢 74 75 B 丢 O
掉 74 75 E 掉 O
； 76 76 S ； O
【 77 77 S 【 O
C 78 78 S C O
】 79 79 S 】 O
不 80 80 S 不 O
小 81 82 B 小 O
心 81 82 E 心 O
把 83 83 S 把 O
碗 84 84 S 碗 O
打 85 86 B 打 O
破 85 86 E 破 O
； 87 87 S ； O
【 88 88 S 【 O
D 89 89 S D O
】 90 90 S 】 O
说 91 91 S 说 O
了 92 92 S 了 O
很 93 94 B 很 O
多 93 94 E 多 O
不 95 95 S 不 O
吉 96 97 B 吉 O
利 96 97 E 利 O
的 98 99 B 的 O
话 98 99 E 话 O
（ 100 100 S （ O
解 101 102 B 解 O
析 101 102 E 析 O
如 103 104 B 如 O
图 103 104 E 图 O
） 105 105 S ） O
。 106 106 S 。 O
 
明 0 1 B 明 O
亮 0 1 E 亮 O
的 2 2 S 的 O
眼 3 4 B 眼 O
神 3 4 E 神 O
同 5 6 B 同 O
样 5 6 E 样 O
是 7 7 S 是 O
诱 8 9 B 诱 O
惑 8 9 E 惑 O
人 10 11 B 人 O
们 10 11 E 们 O
视 12 13 B 视 O
线 12 13 E 线 O
的 14 14 S 的 O
制 15 16 B 制 O
胜 15 16 E 胜 O
武 17 18 B 武 O
器 17 18 E 器 O
之 19 20 B 之 O
一 19 20 E 一 O
！ 21 21 S ！ O
如 22 23 B 如 O
何 22 23 E 何 O
才 24 25 B 才 O
能 24 25 E 能 O
修 26 27 B 修 O
饰 26 27 E 饰 O
原 28 29 B 原 O
本 28 29 E 本 O
不 30 30 S 不 O
完 31 32 B 完 O
美 31 32 E 美 O
的 33 33 S 的 O
眼 34 35 B 眼 O
形 34 35 E 形 O
？ 36 36 S ？ O
眼 37 38 B 眼 O
线 37 38 E 线 O
是 39 39 S 是 O
唯 40 41 B 唯 O
一 40 41 E 一 O
解 42 45 B 解 O
决 42 45 M 决 O
之 42 45 M 之 O
道 42 45 E 道 O
。 46 46 S 。 O
即 47 48 B 即 O
便 47 48 E 便 O
是 49 49 S 是 O
打 50 51 B 打 O
造 50 51 E 造 O
最 52 53 B 最 O
最 52 53 E 最 O
简 54 55 B 简 O
单 54 55 E 单 O
的 56 56 S 的 O
妆 57 58 B 妆 O
容 57 58 E 容 O
， 59 59 S ， O
彩 60 62 B 彩 B-PER.NOM
妆 60 62 M 妆 M-PER.NOM
师 60 62 E 师 E-PER.NOM
也 63 63 S 也 O
不 64 65 B 不 O
会 64 65 E 会 O
跳 66 67 B 跳 O
过 66 67 E 过 O
眼 68 69 B 眼 O
线 68 69 E 线 O
这 70 70 S 这 O
一 71 72 B 一 O
步 71 72 E 步 O
。 73 73 S 。 O
圆 74 76 B 圆 O
眼 74 76 M 眼 O
